gameCounter,turnCounter,optimisationTechnique,objectiveFunction,score,computationTime
10,19,ILP,ttc,0.0,367
10,19,ILP,ttv,0.0,353
10,20,ILP,ttc,0.0,297
10,20,ILP,ttv,0.0,192
10,21,ILP,ttc,0.0,340
10,21,ILP,ttv,0.0,345
10,22,ILP,ttc,0.0,211
10,22,ILP,ttv,0.0,195
10,23,ILP,ttc,1.0,224
10,23,ILP,ttv,10.0,204
10,24,ILP,ttc,0.0,200
10,24,ILP,ttv,0.0,201
10,25,ILP,ttc,2.0,191
10,25,ILP,ttv,50.0,202
10,26,ILP,ttc,4.0,211
10,26,ILP,ttv,59.0,258
10,27,ILP,ttc,0.0,191
10,27,ILP,ttv,0.0,199
10,28,ILP,ttc,3.0,187
10,28,ILP,ttv,0.0,210
10,29,ILP,ttc,0.0,226
10,29,ILP,ttv,0.0,192
10,30,ILP,ttc,0.0,200
10,30,ILP,ttv,22.0,200
10,31,ILP,ttc,1.0,199
10,31,ILP,ttv,0.0,200
10,32,ILP,ttc,0.0,192
10,32,ILP,ttv,4.0,208
10,33,ILP,ttc,3.0,204
10,33,ILP,ttv,10.0,257
10,34,ILP,ttc,0.0,199
10,34,ILP,ttv,0.0,200
10,35,ILP,ttc,3.0,208
11,1,ILP,ttc,0.0,200
11,1,ILP,ttcwscm,0.0,307
11,2,ILP,ttc,0.0,175
11,2,ILP,ttcwscm,0.0,333
11,3,ILP,ttc,3.0,190
11,3,ILP,ttcwscm,1.0,297
11,4,ILP,ttc,2.0,177
11,4,ILP,ttcwscm,0.0,314
11,5,ILP,ttc,0.0,185
11,5,ILP,ttcwscm,3.0500000000000003,321
11,6,ILP,ttc,2.0,207
11,6,ILP,ttcwscm,0.0,419
11,7,ILP,ttc,0.0,192
11,7,ILP,ttcwscm,0.0,293
11,8,ILP,ttc,0.0,183
11,8,ILP,ttcwscm,0.0,297
11,9,ILP,ttc,4.0,263
11,9,ILP,ttcwscm,1.075,327
11,10,ILP,ttc,1.0,187
11,10,ILP,ttcwscm,1.075,301
11,11,ILP,ttc,0.0,188
11,11,ILP,ttcwscm,0.0,306
11,12,ILP,ttc,1.0,188
11,12,ILP,ttcwscm,1.1,304
11,13,ILP,ttc,0.0,207
11,13,ILP,ttcwscm,0.0,316
11,14,ILP,ttc,0.0,191
11,14,ILP,ttcwscm,0.0,311
11,15,ILP,ttc,0.0,193
11,15,ILP,ttcwscm,0.0,314
11,16,ILP,ttc,0.0,192
11,16,ILP,ttcwscm,4.075,309
11,17,ILP,ttc,2.0,195
11,17,ILP,ttcwscm,0.0,308
11,18,ILP,ttc,0.0,189
11,18,ILP,ttcwscm,3.1500000000000004,311
11,19,ILP,ttc,3.0,222
11,19,ILP,ttcwscm,0.0,347
11,20,ILP,ttc,0.0,241
11,20,ILP,ttcwscm,1.2000000000000002,338
11,21,ILP,ttc,2.0,207
11,21,ILP,ttcwscm,3.225,315
11,22,ILP,ttc,0.0,205
11,22,ILP,ttcwscm,0.0,556
11,23,ILP,ttc,1.0,257
11,23,ILP,ttcwscm,3.2,344
11,24,ILP,ttc,0.0,198
11,24,ILP,ttcwscm,0.0,297
11,25,ILP,ttc,0.0,192
11,25,ILP,ttcwscm,1.3,314
11,26,ILP,ttc,2.0,197
11,26,ILP,ttcwscm,0.0,327
11,27,ILP,ttc,0.0,203
11,27,ILP,ttcwscm,0.0,318
11,28,ILP,ttc,2.0,196
11,28,ILP,ttcwscm,3.225,379
11,29,ILP,ttc,0.0,243
11,29,ILP,ttcwscm,0.0,318
11,30,ILP,ttc,0.0,196
11,30,ILP,ttcwscm,1.375,337
11,31,ILP,ttc,1.0,203
11,31,ILP,ttcwscm,0.0,316
11,32,ILP,ttc,0.0,192
11,32,ILP,ttcwscm,1.4000000000000001,301
11,33,ILP,ttc,1.0,206
11,33,ILP,ttcwscm,0.0,323
11,34,ILP,ttc,0.0,206
11,34,ILP,ttcwscm,1.4000000000000001,415
11,35,ILP,ttc,4.0,232
11,35,ILP,ttcwscm,0.0,326
11,36,ILP,ttc,0.0,203
11,36,ILP,ttcwscm,1.4000000000000001,326
11,37,ILP,ttc,2.0,208
11,37,ILP,ttcwscm,0.0,325
11,38,ILP,ttc,0.0,212
11,38,ILP,ttcwscm,4.45,1824
11,39,ILP,ttc,2.0,1571
11,39,ILP,ttcwscm,1.375,394
11,40,ILP,ttc,0.0,250
11,40,ILP,ttcwscm,0.0,321
11,41,ILP,ttc,0.0,204
11,41,ILP,ttcwscm,1.375,329
11,42,ILP,ttc,1.0,207
11,42,ILP,ttcwscm,0.0,335
11,43,ILP,ttc,0.0,275
11,43,ILP,ttcwscm,2.325,335
12,1,ILP,ttc,0.0,187
12,1,ILP,ttcwscm,3.0,312
12,2,ILP,ttc,0.0,195
12,2,ILP,ttcwscm,0.0,345
12,3,ILP,ttc,0.0,194
12,3,ILP,ttcwscm,0.0,308
12,4,ILP,ttc,0.0,199
12,4,ILP,ttcwscm,0.0,309
12,5,ILP,ttc,0.0,198
12,5,ILP,ttcwscm,0.0,311
12,6,ILP,ttc,3.0,236
12,6,ILP,ttcwscm,3.0500000000000003,335
12,7,ILP,ttc,0.0,207
12,7,ILP,ttcwscm,0.0,327
12,8,ILP,ttc,0.0,205
12,8,ILP,ttcwscm,0.0,339
12,9,ILP,ttc,3.0,196
12,9,ILP,ttcwscm,0.0,313
12,10,ILP,ttc,0.0,185
12,10,ILP,ttcwscm,0.0,300
12,11,ILP,ttc,4.0,201
12,11,ILP,ttcwscm,1.075,289
12,12,ILP,ttc,0.0,181
12,12,ILP,ttcwscm,0.0,316
12,13,ILP,ttc,1.0,275
12,13,ILP,ttcwscm,0.0,322
12,14,ILP,ttc,0.0,252
12,14,ILP,ttcwscm,0.0,359
12,15,ILP,ttc,0.0,230
12,15,ILP,ttcwscm,0.0,384
12,16,ILP,ttc,3.0,205
12,16,ILP,ttcwscm,3.125,350
12,17,ILP,ttc,0.0,204
12,17,ILP,ttcwscm,0.0,337
12,18,ILP,ttc,3.0,196
12,18,ILP,ttcwscm,4.15,323
12,19,ILP,ttc,0.0,211
12,19,ILP,ttcwscm,0.0,387
12,20,ILP,ttc,0.0,292
12,20,ILP,ttcwscm,0.0,361
12,21,ILP,ttc,0.0,212
12,21,ILP,ttcwscm,0.0,334
12,22,ILP,ttc,2.0,232
12,22,ILP,ttcwscm,0.0,356
12,23,ILP,ttc,0.0,205
12,23,ILP,ttcwscm,1.2000000000000002,336
12,24,ILP,ttc,1.0,219
12,24,ILP,ttcwscm,0.0,367
12,25,ILP,ttc,0.0,217
12,25,ILP,ttcwscm,4.2,339
12,26,ILP,ttc,4.0,200
12,26,ILP,ttcwscm,2.25,326
12,27,ILP,ttc,0.0,268
12,27,ILP,ttcwscm,0.0,362
12,28,ILP,ttc,4.0,223
12,28,ILP,ttcwscm,5.275,382
12,29,ILP,ttc,1.0,225
12,29,ILP,ttcwscm,0.0,337
12,30,ILP,ttc,0.0,195
12,30,ILP,ttcwscm,0.0,353
12,31,ILP,ttc,1.0,210
12,31,ILP,ttcwscm,0.0,366
12,32,ILP,ttc,0.0,196
12,32,ILP,ttcwscm,0.0,301
12,33,ILP,ttc,1.0,193
12,33,ILP,ttcwscm,6.35,303
12,34,ILP,ttc,1.0,195
12,34,ILP,ttcwscm,0.0,347
12,35,ILP,ttc,0.0,215
12,35,ILP,ttcwscm,0.0,314
12,36,ILP,ttc,2.0,195
12,36,ILP,ttcwscm,2.325,309
12,37,ILP,ttc,0.0,198
12,37,ILP,ttcwscm,0.0,309
12,38,ILP,ttc,1.0,238
12,38,ILP,ttcwscm,1.475,342
12,39,ILP,ttc,0.0,192
12,39,ILP,ttcwscm,0.0,318
12,40,ILP,ttc,0.0,206
12,40,ILP,ttcwscm,1.4750000000000003,319
12,41,ILP,ttc,0.0,191
12,41,ILP,ttcwscm,0.0,301
12,42,ILP,ttc,2.0,206
12,42,ILP,ttcwscm,2.4250000000000003,327
12,43,ILP,ttc,0.0,256
12,43,ILP,ttcwscm,0.0,318
12,44,ILP,ttc,1.0,197
12,44,ILP,ttcwscm,3.4250000000000003,337
12,45,ILP,ttc,1.0,233
12,45,ILP,ttcwscm,0.0,319
12,46,ILP,ttc,0.0,201
12,46,ILP,ttcwscm,2.5,318
12,47,ILP,ttc,1.0,216
12,47,ILP,ttcwscm,0.0,339
12,48,ILP,ttc,0.0,217
12,48,ILP,ttcwscm,1.5,386
12,49,ILP,ttc,2.0,315
13,1,ILP,ttc,6.0,188
13,1,ILP,ttcwscm,2.0,296
13,2,ILP,ttc,0.0,185
13,2,ILP,ttcwscm,0.0,294
13,3,ILP,ttc,0.0,180
13,3,ILP,ttcwscm,0.0,297
13,4,ILP,ttc,0.0,250
13,4,ILP,ttcwscm,0.0,304
13,5,ILP,ttc,0.0,189
13,5,ILP,ttcwscm,0.0,304
13,6,ILP,ttc,0.0,191
13,6,ILP,ttcwscm,4.025,294
13,7,ILP,ttc,0.0,188
13,7,ILP,ttcwscm,0.0,290
13,8,ILP,ttc,0.0,185
13,8,ILP,ttcwscm,0.0,369
13,9,ILP,ttc,0.0,219
13,9,ILP,ttcwscm,0.0,313
13,10,ILP,ttc,3.0,197
13,10,ILP,ttcwscm,2.025,300
13,11,ILP,ttc,0.0,192
13,11,ILP,ttcwscm,0.0,306
13,12,ILP,ttc,1.0,190
13,12,ILP,ttcwscm,2.0500000000000003,318
13,13,ILP,ttc,2.0,188
13,13,ILP,ttcwscm,5.050000000000001,369
13,14,ILP,ttc,2.0,204
13,14,ILP,ttcwscm,0.0,316
13,15,ILP,ttc,0.0,192
13,15,ILP,ttcwscm,0.0,303
13,16,ILP,ttc,0.0,236
13,16,ILP,ttcwscm,0.0,302
13,17,ILP,ttc,1.0,189
13,17,ILP,ttcwscm,0.0,301
13,18,ILP,ttc,0.0,187
13,18,ILP,ttcwscm,0.0,294
13,19,ILP,ttc,0.0,224
13,19,ILP,ttcwscm,0.0,305
13,20,ILP,ttc,1.0,188
13,20,ILP,ttcwscm,3.125,309
13,21,ILP,ttc,0.0,185
13,21,ILP,ttcwscm,0.0,305
13,22,ILP,ttc,0.0,194
13,22,ILP,ttcwscm,3.2,298
13,23,ILP,ttc,0.0,188
13,23,ILP,ttcwscm,0.0,302
13,24,ILP,ttc,0.0,192
13,24,ILP,ttcwscm,0.0,307
13,25,ILP,ttc,3.0,258
13,25,ILP,ttcwscm,0.0,330
13,26,ILP,ttc,0.0,203
13,26,ILP,ttcwscm,3.225,306
13,27,ILP,ttc,4.0,191
13,27,ILP,ttcwscm,3.1750000000000003,304
13,28,ILP,ttc,2.0,193
13,28,ILP,ttcwscm,0.0,293
13,29,ILP,ttc,0.0,191
13,29,ILP,ttcwscm,1.3,370
13,30,ILP,ttc,0.0,201
13,30,ILP,ttcwscm,0.0,310
13,31,ILP,ttc,0.0,194
13,31,ILP,ttcwscm,0.0,299
13,32,ILP,ttc,2.0,197
13,32,ILP,ttcwscm,2.325,371
13,33,ILP,ttc,2.0,206
13,33,ILP,ttcwscm,0.0,327
13,34,ILP,ttc,0.0,196
13,34,ILP,ttcwscm,0.0,319
13,35,ILP,ttc,0.0,199
13,35,ILP,ttcwscm,2.25,330
13,36,ILP,ttc,1.0,287
13,36,ILP,ttcwscm,0.0,328
13,37,ILP,ttc,0.0,229
13,37,ILP,ttcwscm,3.375,328
13,38,ILP,ttc,4.0,224
13,38,ILP,ttcwscm,0.0,361
13,39,ILP,ttc,0.0,231
13,39,ILP,ttcwscm,0.0,344
13,40,ILP,ttc,0.0,231
13,40,ILP,ttcwscm,1.425,473
13,41,ILP,ttc,2.0,296
13,41,ILP,ttcwscm,2.4000000000000004,353
13,42,ILP,ttc,4.0,260
14,1,ILP,ttc,6.0,192
14,1,ILP,ttcwscm,3.0,311
14,2,ILP,ttc,1.0,202
14,2,ILP,ttcwscm,2.025,325
14,3,ILP,ttc,1.0,190
14,3,ILP,ttcwscm,0.0,297
14,4,ILP,ttc,0.0,190
14,4,ILP,ttcwscm,0.0,298
14,5,ILP,ttc,0.0,190
14,5,ILP,ttcwscm,2.0500000000000003,298
14,6,ILP,ttc,0.0,192
14,6,ILP,ttcwscm,0.0,303
14,7,ILP,ttc,0.0,191
14,7,ILP,ttcwscm,0.0,388
14,8,ILP,ttc,0.0,185
14,8,ILP,ttcwscm,1.075,313
14,9,ILP,ttc,0.0,187
14,9,ILP,ttcwscm,0.0,351
14,10,ILP,ttc,0.0,207
14,10,ILP,ttcwscm,1.0250000000000001,310
14,11,ILP,ttc,3.0,190
14,11,ILP,ttcwscm,2.1,310
14,12,ILP,ttc,2.0,189
14,12,ILP,ttcwscm,0.0,319
14,13,ILP,ttc,0.0,187
14,13,ILP,ttcwscm,0.0,369
14,14,ILP,ttc,3.0,192
14,14,ILP,ttcwscm,0.0,294
14,15,ILP,ttc,0.0,208
14,15,ILP,ttcwscm,5.1000000000000005,332
14,16,ILP,ttc,3.0,228
14,16,ILP,ttcwscm,1.175,328
14,17,ILP,ttc,0.0,189
14,17,ILP,ttcwscm,0.0,296
14,18,ILP,ttc,1.0,193
14,18,ILP,ttcwscm,2.1750000000000003,295
14,19,ILP,ttc,0.0,186
14,19,ILP,ttcwscm,0.0,298
14,20,ILP,ttc,1.0,194
14,20,ILP,ttcwscm,0.0,375
14,21,ILP,ttc,0.0,209
14,21,ILP,ttcwscm,1.1500000000000001,319
14,22,ILP,ttc,0.0,202
14,22,ILP,ttcwscm,0.0,352
14,23,ILP,ttc,0.0,203
14,23,ILP,ttcwscm,1.225,310
14,24,ILP,ttc,0.0,190
14,24,ILP,ttcwscm,0.0,300
14,25,ILP,ttc,3.0,194
14,25,ILP,ttcwscm,1.2000000000000002,330
14,26,ILP,ttc,1.0,201
14,26,ILP,ttcwscm,1.25,390
14,27,ILP,ttc,0.0,196
14,27,ILP,ttcwscm,0.0,304
14,28,ILP,ttc,1.0,197
14,28,ILP,ttcwscm,2.25,310
14,29,ILP,ttc,0.0,201
14,29,ILP,ttcwscm,0.0,326
14,30,ILP,ttc,2.0,208
14,30,ILP,ttcwscm,1.2750000000000001,335
14,31,ILP,ttc,0.0,203
14,31,ILP,ttcwscm,0.0,325
14,32,ILP,ttc,2.0,205
14,32,ILP,ttcwscm,1.3,330
14,33,ILP,ttc,0.0,285
14,33,ILP,ttcwscm,0.0,363
14,34,ILP,ttc,1.0,197
14,34,ILP,ttcwscm,1.3250000000000002,309
14,35,ILP,ttc,0.0,200
14,35,ILP,ttcwscm,0.0,309
14,36,ILP,ttc,0.0,268
14,36,ILP,ttcwscm,0.0,325
14,37,ILP,ttc,2.0,202
14,37,ILP,ttcwscm,0.0,330
14,38,ILP,ttc,0.0,205
14,38,ILP,ttcwscm,3.325,339
14,39,ILP,ttc,2.0,209
14,39,ILP,ttcwscm,2.275,340
14,40,ILP,ttc,1.0,208
15,1,ILP,ttc,0.0,201
15,1,ILP,ttcwscm,7.0,315
15,2,ILP,ttc,2.0,191
15,2,ILP,ttcwscm,1.0250000000000001,301
15,3,ILP,ttc,0.0,195
15,3,ILP,ttcwscm,0.0,394
15,4,ILP,ttc,3.0,218
15,4,ILP,ttcwscm,2.025,335
15,5,ILP,ttc,0.0,185
15,5,ILP,ttcwscm,0.0,294
15,6,ILP,ttc,0.0,187
15,6,ILP,ttcwscm,0.0,339
15,7,ILP,ttc,1.0,185
15,7,ILP,ttcwscm,0.0,296
15,8,ILP,ttc,0.0,245
15,8,ILP,ttcwscm,0.0,309
15,9,ILP,ttc,0.0,240
15,9,ILP,ttcwscm,0.0,315
15,10,ILP,ttc,0.0,188
15,10,ILP,ttcwscm,0.0,300
15,11,ILP,ttc,0.0,194
15,11,ILP,ttcwscm,0.0,314
15,12,ILP,ttc,0.0,193
15,12,ILP,ttcwscm,5.1000000000000005,365
15,13,ILP,ttc,0.0,221
15,13,ILP,ttcwscm,0.0,302
15,14,ILP,ttc,0.0,190
15,14,ILP,ttcwscm,2.1,294
15,15,ILP,ttc,3.0,191
15,15,ILP,ttcwscm,0.0,297
15,16,ILP,ttc,0.0,189
15,16,ILP,ttcwscm,1.125,301
15,17,ILP,ttc,0.0,271
15,17,ILP,ttcwscm,0.0,317
15,18,ILP,ttc,3.0,191
15,18,ILP,ttcwscm,0.0,298
15,19,ILP,ttc,0.0,192
15,19,ILP,ttcwscm,0.0,299
15,20,ILP,ttc,0.0,195
15,20,ILP,ttcwscm,2.125,294
15,21,ILP,ttc,4.0,265
15,21,ILP,ttcwscm,3.1750000000000003,325
15,22,ILP,ttc,1.0,214
15,22,ILP,ttcwscm,0.0,349
15,23,ILP,ttc,0.0,192
15,23,ILP,ttcwscm,2.225,306
15,24,ILP,ttc,5.0,199
15,24,ILP,ttcwscm,0.0,305
15,25,ILP,ttc,0.0,193
15,25,ILP,ttcwscm,1.3,312
15,26,ILP,ttc,1.0,248
15,26,ILP,ttcwscm,0.0,319
15,27,ILP,ttc,0.0,192
15,27,ILP,ttcwscm,1.3250000000000002,359
15,28,ILP,ttc,2.0,197
15,28,ILP,ttcwscm,0.0,306
15,29,ILP,ttc,0.0,200
15,29,ILP,ttcwscm,1.35,308
15,30,ILP,ttc,0.0,205
15,30,ILP,ttcwscm,0.0,365
15,31,ILP,ttc,0.0,205
15,31,ILP,ttcwscm,0.0,314
15,32,ILP,ttc,0.0,204
15,32,ILP,ttcwscm,1.35,315
15,33,ILP,ttc,5.0,244
15,33,ILP,ttcwscm,1.375,370
15,34,ILP,ttc,0.0,323
15,34,ILP,ttcwscm,0.0,433
15,35,ILP,ttc,2.0,257
15,35,ILP,ttcwscm,2.35,344
15,36,ILP,ttc,1.0,283
15,36,ILP,ttcwscm,0.0,344
15,37,ILP,ttc,0.0,221
15,37,ILP,ttcwscm,3.4250000000000003,368
16,1,ILP,ttc,9.0,190
16,1,ILP,ttcwscm,3.0250000000000004,311
16,2,ILP,ttc,0.0,185
16,2,ILP,ttcwscm,0.0,320
16,3,ILP,ttc,0.0,186
16,3,ILP,ttcwscm,0.0,304
16,4,ILP,ttc,0.0,187
16,4,ILP,ttcwscm,0.0,320
16,5,ILP,ttc,0.0,192
16,5,ILP,ttcwscm,3.0500000000000003,305
16,6,ILP,ttc,2.0,194
16,6,ILP,ttcwscm,3.075,297
16,7,ILP,ttc,0.0,195
16,7,ILP,ttcwscm,0.0,329
16,8,ILP,ttc,0.0,261
16,8,ILP,ttcwscm,0.0,346
16,9,ILP,ttc,0.0,198
16,9,ILP,ttcwscm,3.125,317
16,10,ILP,ttc,0.0,234
16,10,ILP,ttcwscm,0.0,310
16,11,ILP,ttc,0.0,193
16,11,ILP,ttcwscm,3.1500000000000004,307
16,12,ILP,ttc,3.0,192
16,12,ILP,ttcwscm,0.0,306
16,13,ILP,ttc,0.0,193
16,13,ILP,ttcwscm,0.0,299
16,14,ILP,ttc,3.0,195
16,14,ILP,ttcwscm,1.2000000000000002,318
16,15,ILP,ttc,0.0,190
16,15,ILP,ttcwscm,0.0,304
16,16,ILP,ttc,1.0,279
16,16,ILP,ttcwscm,2.225,319
16,17,ILP,ttc,1.0,194
16,17,ILP,ttcwscm,1.225,300
16,18,ILP,ttc,0.0,186
16,18,ILP,ttcwscm,0.0,330
16,19,ILP,ttc,0.0,238
16,19,ILP,ttcwscm,0.0,309
16,20,ILP,ttc,0.0,194
16,20,ILP,ttcwscm,3.25,309
16,21,ILP,ttc,4.0,198
16,21,ILP,ttcwscm,0.0,304
16,22,ILP,ttc,0.0,198
16,22,ILP,ttcwscm,1.25,302
16,23,ILP,ttc,0.0,196
16,23,ILP,ttcwscm,0.0,353
16,24,ILP,ttc,0.0,237
16,24,ILP,ttcwscm,2.225,318
16,25,ILP,ttc,4.0,203
16,25,ILP,ttcwscm,0.0,330
16,26,ILP,ttc,0.0,199
16,26,ILP,ttcwscm,1.35,329
16,27,ILP,ttc,1.0,209
16,27,ILP,ttcwscm,2.275,381
17,1,ILP,ttc,6.0,190
17,1,ILP,ttcwscm,7.0,299
17,2,ILP,ttc,1.0,190
17,2,ILP,ttcwscm,0.0,302
17,3,ILP,ttc,0.0,190
17,3,ILP,ttcwscm,0.0,308
17,4,ILP,ttc,3.0,195
17,4,ILP,ttcwscm,0.0,355
17,5,ILP,ttc,0.0,188
17,5,ILP,ttcwscm,0.0,316
17,6,ILP,ttc,0.0,186
17,6,ILP,ttcwscm,0.0,292
17,7,ILP,ttc,0.0,187
17,7,ILP,ttcwscm,1.05,294
17,8,ILP,ttc,2.0,186
17,8,ILP,ttcwscm,0.0,293
17,9,ILP,ttc,0.0,190
17,9,ILP,ttcwscm,0.0,300
17,10,ILP,ttc,0.0,266
17,10,ILP,ttcwscm,0.0,301
17,11,ILP,ttc,1.0,190
17,11,ILP,ttcwscm,3.05,292
17,12,ILP,ttc,0.0,218
17,12,ILP,ttcwscm,0.0,309
17,13,ILP,ttc,1.0,206
17,13,ILP,ttcwscm,2.15,310
17,14,ILP,ttc,1.0,190
17,14,ILP,ttcwscm,1.1500000000000001,298
17,15,ILP,ttc,0.0,194
17,15,ILP,ttcwscm,0.0,297
17,16,ILP,ttc,0.0,190
17,16,ILP,ttcwscm,0.0,372
17,17,ILP,ttc,3.0,197
17,17,ILP,ttcwscm,2.075,303
17,18,ILP,ttc,0.0,222
17,18,ILP,ttcwscm,0.0,310
17,19,ILP,ttc,1.0,200
17,19,ILP,ttcwscm,4.2,304
17,20,ILP,ttc,2.0,198
17,20,ILP,ttcwscm,0.0,307
17,21,ILP,ttc,0.0,240
17,21,ILP,ttcwscm,0.0,308
17,22,ILP,ttc,0.0,196
17,22,ILP,ttcwscm,0.0,323
17,23,ILP,ttc,0.0,198
17,23,ILP,ttcwscm,3.3000000000000003,529
17,24,ILP,ttc,0.0,245
17,24,ILP,ttcwscm,0.0,332
17,25,ILP,ttc,1.0,199
17,25,ILP,ttcwscm,2.275,310
17,26,ILP,ttc,0.0,198
17,26,ILP,ttcwscm,0.0,310
17,27,ILP,ttc,3.0,199
17,27,ILP,ttcwscm,1.3,359
17,28,ILP,ttc,0.0,196
17,28,ILP,ttcwscm,0.0,306
17,29,ILP,ttc,2.0,197
17,29,ILP,ttcwscm,1.3250000000000002,345
17,30,ILP,ttc,0.0,203
17,30,ILP,ttcwscm,0.0,314
17,31,ILP,ttc,1.0,205
17,31,ILP,ttcwscm,3.375,327
17,32,ILP,ttc,0.0,203
17,32,ILP,ttcwscm,0.0,357
17,33,ILP,ttc,0.0,197
17,33,ILP,ttcwscm,1.375,333
17,34,ILP,ttc,4.0,199
17,34,ILP,ttcwscm,0.0,302
17,35,ILP,ttc,0.0,195
17,35,ILP,ttcwscm,1.35,306
17,36,ILP,ttc,1.0,196
17,36,ILP,ttcwscm,1.35,308
17,37,ILP,ttc,0.0,199
17,37,ILP,ttcwscm,0.0,310
17,38,ILP,ttc,1.0,262
17,38,ILP,ttcwscm,1.35,359
17,39,ILP,ttc,0.0,206
17,39,ILP,ttcwscm,0.0,326
17,40,ILP,ttc,1.0,209
17,40,ILP,ttcwscm,1.4500000000000002,343
17,41,ILP,ttc,0.0,208
17,41,ILP,ttcwscm,0.0,326
17,42,ILP,ttc,2.0,217
18,1,ILP,ttc,6.0,214
18,1,ILP,ttcwscm,8.0,314
18,2,ILP,ttc,0.0,186
18,2,ILP,ttcwscm,0.0,296
18,3,ILP,ttc,0.0,186
18,3,ILP,ttcwscm,0.0,299
18,4,ILP,ttc,0.0,187
18,4,ILP,ttcwscm,0.0,295
18,5,ILP,ttc,0.0,190
18,5,ILP,ttcwscm,0.0,314
18,6,ILP,ttc,3.0,246
18,6,ILP,ttcwscm,0.0,320
18,7,ILP,ttc,0.0,188
18,7,ILP,ttcwscm,3.075,316
18,8,ILP,ttc,1.0,199
18,8,ILP,ttcwscm,0.0,293
18,9,ILP,ttc,0.0,188
18,9,ILP,ttcwscm,3.1,300
18,10,ILP,ttc,0.0,188
18,10,ILP,ttcwscm,0.0,300
18,11,ILP,ttc,0.0,188
18,11,ILP,ttcwscm,0.0,368
18,12,ILP,ttc,1.0,190
18,12,ILP,ttcwscm,2.1,307
18,13,ILP,ttc,0.0,185
18,13,ILP,ttcwscm,0.0,296
18,14,ILP,ttc,3.0,186
18,14,ILP,ttcwscm,0.0,295
18,15,ILP,ttc,0.0,190
18,15,ILP,ttcwscm,0.0,303
18,16,ILP,ttc,0.0,196
18,16,ILP,ttcwscm,2.125,308
18,17,ILP,ttc,0.0,262
18,17,ILP,ttcwscm,0.0,325
18,18,ILP,ttc,3.0,192
